timestamp,N,P,K,humidity,soil_pH,temperature,crop_name
2024-07-15 08:40:00,118.011,45.349,84.668,89.775,6.27,29.959,Rice
2024-07-15 08:45:00,104.47,56.177,80.964,82.539,6.154,31.558,Rice
2024-07-15 08:50:00,94.755,49.266,100.023,81.387,6.399,24.714,Rice
2024-07-15 08:55:00,86.445,56.28,97.303,87.001,6.328,26.514,Rice
2024-07-15 09:00:00,115.679,42.4,80.633,79.202,6.633,31.688,Rice
2024-07-15 09:05:00,83.569,51.185,84.751,88.849,6.673,32.626,Rice
2024-07-15 09:10:00,101.702,57.07,86.462,71.235,6.758,29.762,Rice
2024-07-15 09:15:00,113.163,54.034,87.652,86.351,6.469,34.723,Rice
2024-07-15 09:20:00,118.44,49.607,88.294,76.077,6.752,33.427,Rice
2024-07-15 09:25:00,86.041,58.999,78.31,76.297,6.259,27.593,Rice
2024-07-15 09:30:00,121.955,42.807,98.236,84.636,6.177,35.201,Rice
2024-07-15 09:35:00,114.406,49.511,100.213,80.988,6.528,32.029,Rice
2024-07-15 09:40:00,105.037,48.669,100.41,78.951,6.074,32.143,Rice
2024-07-15 09:45:00,91.118,55.84,95.496,80.072,6.874,28.309,Rice
2024-07-15 09:50:00,110.979,54.775,87.882,81.225,6.121,30.575,Rice
2024-07-15 09:55:00,103.565,58.506,97.768,71.552,6.659,29.74,Rice
2024-07-15 10:00:00,83.927,41.171,81.003,80.92,6.124,34.951,Rice
2024-07-15 10:05:00,114.495,42.379,83.354,84.277,6.29,25.56,Rice
2024-07-15 10:10:00,98.397,50.968,84.858,70.06,6.034,28.608,Rice
2024-07-15 10:15:00,81.362,51.268,94.728,87.515,6.536,29.334,Rice
2024-07-15 10:20:00,105.037,47.244,85.441,84.783,6.896,26.296,Rice
2024-07-15 10:25:00,86.001,53.733,88.972,72.966,6.657,34.815,Rice
2024-07-15 10:30:00,101.143,44.252,98.725,81.15,6.095,27.71,Rice
2024-07-15 10:35:00,93.073,53.202,97.528,88.581,6.854,25.358,Rice
2024-07-15 10:40:00,101.511,52.067,97.131,84.255,6.194,34.38,Rice
2024-07-15 10:45:00,110.567,50.479,92.257,72.107,6.152,28.327,Rice
2024-07-15 10:50:00,111.619,43.924,81.816,71.367,6.395,28.857,Rice
2024-07-15 10:55:00,111.338,51.184,93.979,73.671,6.655,28.711,Rice
2024-07-15 11:00:00,116.903,58.807,85.746,72.548,6.038,35.078,Rice
2024-07-15 11:05:00,115.132,51.776,82.881,79.94,7.025,24.907,Rice
2024-07-15 11:10:00,83.864,54.548,86.259,84.575,6.878,30.422,Rice
2024-07-15 11:15:00,100.93,51.915,91.38,82.137,7.094,33.667,Rice
2024-07-15 11:20:00,110.177,45.838,88.778,76.367,6.635,27.1,Rice
2024-07-15 11:25:00,94.397,52.205,84.331,78.35,6.236,28.43,Rice
2024-07-15 11:30:00,102.513,57.572,89.139,80.575,5.983,26.557,Rice
2024-07-15 11:35:00,119.949,58.707,79.914,70.984,6.209,32.308,Rice
2024-07-15 11:40:00,105.323,46.676,90.016,82.003,6.357,31.031,Rice
2024-07-15 11:45:00,85.1,57.073,90.601,90.959,6.395,27.72,Rice
2024-07-15 11:50:00,92.234,47.285,86.15,76.364,6.749,26.268,Rice
2024-07-15 11:55:00,89.92,53.369,81.931,80.088,6.067,32.073,Rice
2024-07-15 12:00:00,89.871,50.557,90.051,72.253,6.466,33.282,Rice
2024-07-15 12:05:00,80.596,43.394,85.79,86.793,6.928,27.085,Rice
2024-07-15 12:10:00,99.956,58.484,92.896,78.142,6.891,32.699,Rice
2024-07-15 12:15:00,95.775,47.167,82.785,84.635,6.733,27.609,Rice
2024-07-15 12:20:00,114.068,40.782,100.274,90.096,6.127,32.742,Rice
2024-07-15 12:25:00,84.196,52.896,81.286,82.554,6.391,27.094,Rice
2024-07-15 12:30:00,105.121,42.165,81.094,89.303,6.486,32.62,Rice
2024-07-15 12:35:00,109.934,49.158,101.412,82.307,6.954,29.02,Rice
2024-07-15 12:40:00,102.688,54.146,87.399,75.53,6.613,31.017,Rice
2024-07-15 12:45:00,86.162,41.449,88.197,85.108,5.945,30.351,Rice
2024-07-15 12:50:00,115.402,40.447,88.456,87.158,6.197,34.992,Rice
2024-07-15 12:55:00,96.708,59.09,96.624,69.415,6.816,34.409,Rice
2024-07-15 13:00:00,94.275,51.192,91.899,73.436,7.05,27.233,Rice
2024-07-15 13:05:00,82.853,48.966,98.276,90.039,6.288,28.724,Rice
2024-07-15 13:10:00,86.88,39.978,82.679,80.339,6.731,26.76,Rice
2024-07-15 13:15:00,95.546,42.771,90.851,79.891,6.499,35.168,Rice
2024-07-15 13:20:00,99.949,55.824,87.585,89.701,6.913,25.45,Rice
2024-07-15 13:25:00,113.059,44.276,85.042,80.394,6.037,27.129,Rice
2024-07-15 13:30:00,116.335,56.413,81.682,89.083,6.955,29.428,Rice
2024-07-15 13:35:00,111.058,44.572,81.906,83.557,6.461,28.756,Rice
2024-07-15 13:40:00,102.788,47.507,81.79,71.323,6.746,33.148,Rice
2024-07-15 13:45:00,103.803,52.562,95.185,87.735,6.203,26.787,Rice
2024-07-15 13:50:00,101.093,43.106,82.78,82.401,6.972,30.137,Rice
2024-07-15 13:55:00,107.285,44.954,99.281,69.071,6.061,30.654,Rice
2024-07-15 14:00:00,82.574,51.753,87.671,83.422,6.784,30.652,Rice
2024-07-15 14:05:00,107.749,51.421,96.669,75.334,6.963,34.245,Rice
2024-07-15 14:10:00,92.658,49.948,96.408,78.326,6.517,26.587,Rice
2024-07-15 14:15:00,115.083,58.696,86.833,87.3,6.765,29.718,Rice
2024-07-15 14:20:00,108.966,43.239,96.751,77.65,6.437,30.579,Rice
2024-07-15 14:25:00,114.068,57.72,98.037,76.058,6.369,30.401,Rice
2024-07-15 14:30:00,91.854,55.261,84.93,80.009,6.201,34.168,Rice
2024-07-15 14:35:00,95.706,45.742,86.731,82.168,6.564,31.219,Rice
2024-07-15 14:40:00,87.011,56.755,83.225,69.51,6.733,27.302,Rice
2024-07-15 14:45:00,117.162,40.581,95.843,82.843,6.959,26.643,Rice
2024-07-15 14:50:00,101.158,57.205,97.374,82.618,6.535,27.247,Rice
2024-07-15 14:55:00,102.679,54.896,90.905,78.055,6.477,31.818,Rice
2024-07-15 15:00:00,112.58,60.159,96.206,89.5,6.962,28.94,Rice
2024-07-15 15:05:00,83.047,54.394,81.168,81.065,6.427,24.64,Rice
2024-07-15 15:10:00,89.812,50.257,97.489,86.692,6.787,30.787,Rice
2024-07-15 15:15:00,103.569,48.334,89.163,78.48,6.256,25.075,Rice
2024-07-15 15:20:00,112.311,56.601,91.335,76.576,6.91,26.84,Rice
2024-07-15 15:25:00,110.594,55.798,97.754,74.281,6.49,32.019,Rice
2024-07-15 15:30:00,85.322,48.835,90.905,83.173,6.574,29.162,Rice
2024-07-15 15:35:00,101.011,48.785,92.07,78.213,6.183,30.297,Rice
2024-07-15 15:40:00,99.02,57.828,90.92,77.774,6.83,32.222,Rice
2024-07-15 15:45:00,119.489,56.137,90.137,83.45,6.349,29.346,Rice
2024-07-15 15:50:00,114.514,44.398,90.15,85.781,6.811,24.344,Rice
2024-07-15 15:55:00,89.814,48.762,95.923,89.03,6.605,30.935,Rice
2024-07-15 16:00:00,107.965,38.57,82.275,78.522,6.549,29.431,Rice
2024-07-15 16:05:00,119.22,58.038,92.209,71.109,6.07,28.419,Rice
2024-07-15 16:10:00,103.904,42.251,95.285,76.411,6.822,24.328,Rice
2024-07-15 16:15:00,101.617,59.236,90.259,89.215,6.118,30.808,Rice
2024-07-15 16:20:00,110.02,45.48,81.672,82.625,6.083,30.11,Rice
2024-07-15 16:25:00,112.177,40.3,81.472,74.867,6.838,29.686,Rice
2024-07-15 16:30:00,117.979,44.352,98.388,72.489,6.233,32.725,Rice
2024-07-15 16:35:00,112.166,59.211,81.988,82.225,6.156,28.918,Rice
2024-07-15 16:40:00,94.72,59.445,94.026,71.403,6.032,33.829,Rice
2024-07-15 16:45:00,98.921,47.008,83.053,85.203,6.663,30.805,Rice
2024-07-15 16:50:00,99.55,44.888,95.373,79.686,6.0,30.409,Rice
2024-07-15 16:55:00,108.282,58.361,99.793,71.587,6.664,31.831,Rice
2024-07-15 17:00:00,112.307,45.833,95.567,84.837,6.604,27.975,Rice
2024-07-15 17:05:00,88.353,42.71,79.571,82.313,6.049,29.808,Rice
2024-07-15 17:10:00,115.15,51.093,94.478,70.82,6.594,31.281,Rice
2024-07-15 17:15:00,121.28,48.528,84.854,73.127,6.729,34.531,Rice
2024-07-15 17:20:00,83.804,57.421,90.161,87.4,6.932,32.938,Rice
2024-07-15 17:25:00,83.622,42.648,88.122,88.909,6.717,29.171,Rice
2024-07-15 17:30:00,102.627,53.17,82.61,90.747,6.573,27.441,Rice
2024-07-15 17:35:00,93.396,59.619,88.196,72.488,6.928,25.346,Rice
2024-07-15 17:40:00,111.271,40.802,96.063,89.968,6.229,34.484,Rice
2024-07-15 17:45:00,114.994,42.941,89.823,80.207,6.366,28.866,Rice
2024-07-15 17:50:00,84.941,41.905,91.739,87.977,6.524,31.969,Rice
2024-07-15 17:55:00,105.478,41.807,97.349,81.011,6.777,33.316,Rice
2024-07-15 18:00:00,88.121,40.464,84.417,83.346,6.877,33.534,Rice
2024-07-15 18:05:00,86.018,50.249,92.103,72.265,6.735,28.767,Rice
2024-07-15 18:10:00,79.829,52.037,89.386,76.727,6.234,31.33,Rice
2024-07-15 18:15:00,101.355,45.121,84.344,69.118,6.862,26.459,Rice
2024-07-15 18:20:00,84.514,46.753,97.97,82.41,6.127,30.539,Rice
2024-07-15 18:25:00,95.748,40.029,82.902,82.57,6.677,28.904,Rice
2024-07-15 18:30:00,110.636,44.238,92.562,88.326,6.416,31.27,Rice
2024-07-15 18:35:00,116.237,40.898,82.607,76.268,6.76,34.332,Rice
2024-07-15 18:40:00,111.793,43.574,97.028,83.514,6.217,27.652,Rice
2024-07-15 18:45:00,84.211,39.619,86.19,72.196,6.342,26.572,Rice
2024-07-15 18:50:00,107.471,41.487,90.22,90.381,6.557,32.162,Rice
2024-07-15 18:55:00,114.745,46.336,82.925,79.695,6.651,32.134,Rice
2024-07-15 19:00:00,97.233,57.728,97.296,85.902,7.013,29.933,Rice
2024-07-15 19:05:00,92.666,52.803,89.179,88.961,6.922,32.416,Rice
2024-07-15 19:10:00,112.321,47.926,88.303,88.663,6.255,26.876,Rice
2024-07-15 19:15:00,110.594,48.748,79.014,73.35,6.305,33.04,Rice
2024-07-15 19:20:00,80.762,42.142,91.484,70.283,6.783,32.609,Rice
2024-07-15 19:25:00,98.245,48.458,82.484,83.007,6.943,32.95,Rice
2024-07-15 19:30:00,118.177,49.188,90.758,75.142,6.186,33.357,Rice
2024-07-15 19:35:00,79.116,40.106,83.359,78.576,5.996,30.901,Rice
2024-07-15 19:40:00,111.988,49.418,82.278,70.935,6.691,33.064,Rice
2024-07-15 19:45:00,108.397,45.008,90.252,77.518,6.453,34.558,Rice
2024-07-15 19:50:00,117.744,57.895,92.166,72.24,6.503,27.021,Rice
2024-07-15 19:55:00,106.341,50.594,81.79,78.987,6.388,31.412,Rice
2024-07-15 20:00:00,97.623,56.015,84.933,83.303,6.336,32.414,Rice
2024-07-15 20:05:00,104.553,50.734,87.038,87.686,6.786,24.888,Rice
2024-07-15 20:10:00,117.468,49.407,84.29,90.051,6.507,34.604,Rice
2024-07-15 20:15:00,112.256,51.786,93.232,73.503,6.071,26.105,Rice
2024-07-15 20:20:00,82.077,47.81,85.248,85.01,7.032,25.813,Rice
2024-07-15 20:25:00,113.776,50.446,92.853,82.587,6.429,30.598,Rice
2024-07-15 20:30:00,104.159,46.381,90.472,86.542,6.385,26.291,Rice
2024-07-15 20:35:00,119.036,52.318,87.489,83.202,6.832,32.129,Rice
2024-07-15 20:40:00,97.848,55.808,79.383,89.127,6.123,26.575,Rice
2024-07-15 20:45:00,93.866,46.958,89.754,75.249,6.916,30.947,Rice
2024-07-15 20:50:00,113.025,56.833,83.142,85.637,6.583,33.148,Rice
2024-07-15 20:55:00,82.973,52.07,86.089,88.054,6.813,34.967,Rice
2024-07-15 21:00:00,116.497,52.504,95.204,81.217,6.68,34.289,Rice
2024-07-15 21:05:00,81.841,41.842,91.85,82.336,6.393,30.79,Rice
2024-07-15 21:10:00,111.786,41.973,91.151,69.605,6.232,32.145,Rice
2024-07-15 21:15:00,117.405,48.06,83.936,78.559,6.817,34.06,Rice
2024-07-15 21:20:00,85.451,54.637,96.898,82.239,6.297,26.064,Rice
2024-07-15 21:25:00,119.317,46.194,87.547,75.976,6.078,31.689,Rice
2024-07-15 21:30:00,91.761,57.944,96.839,79.26,6.338,28.763,Rice
2024-07-15 21:35:00,121.044,39.496,96.681,80.237,6.733,24.865,Rice
2024-07-15 21:40:00,83.815,56.308,98.351,84.852,6.34,33.634,Rice
2024-07-15 21:45:00,102.052,39.036,92.899,78.054,6.495,27.669,Rice
2024-07-15 21:50:00,86.434,55.847,93.707,78.962,6.414,28.136,Rice
2024-07-15 21:55:00,119.84,52.141,81.412,71.084,6.358,32.573,Rice
2024-07-15 22:00:00,107.725,55.97,92.379,80.112,6.849,30.914,Rice
2024-07-15 22:05:00,99.949,58.486,89.093,86.619,6.567,28.955,Rice
2024-07-15 22:10:00,119.903,50.134,89.466,81.187,6.97,28.149,Rice
2024-07-15 22:15:00,98.045,46.622,98.299,83.934,6.258,35.107,Rice
2024-07-15 22:20:00,111.342,47.251,86.405,85.76,6.279,26.524,Rice
2024-07-15 22:25:00,98.928,52.307,97.027,83.553,6.752,30.593,Rice
2024-07-15 22:30:00,99.859,39.266,91.4,77.359,6.679,28.014,Rice
2024-07-15 22:35:00,77.793,57.751,87.529,79.437,6.367,31.975,Rice
2024-07-15 22:40:00,96.801,50.902,85.049,76.31,6.834,29.0,Rice
2024-07-15 22:45:00,111.035,52.452,89.541,74.404,6.737,26.379,Rice
2024-07-15 22:50:00,86.509,43.977,98.744,79.503,6.77,27.781,Rice
2024-07-15 22:55:00,106.955,52.71,99.255,79.782,7.053,32.863,Rice
2024-07-15 23:00:00,87.449,41.574,86.234,75.761,6.607,28.869,Rice
2024-07-15 23:05:00,94.503,45.892,94.824,79.896,6.618,34.39,Rice
2024-07-15 23:10:00,79.206,52.426,97.807,70.731,6.884,31.323,Rice
2024-07-15 23:15:00,102.558,53.899,99.806,75.655,6.486,28.071,Rice
2024-07-15 23:20:00,96.595,41.235,80.227,73.29,6.218,33.578,Rice
2024-07-15 23:25:00,87.713,44.222,89.962,74.191,6.947,25.361,Rice
2024-07-15 23:30:00,82.566,40.82,94.263,77.292,5.998,32.536,Rice
2024-07-15 23:35:00,90.112,47.406,82.495,76.517,6.303,25.944,Rice
2024-07-15 23:40:00,111.432,43.583,88.716,83.64,6.216,30.601,Rice
2024-07-15 23:45:00,119.477,48.618,79.975,72.244,6.054,34.847,Rice
2024-07-15 23:50:00,122.757,42.041,82.02,78.274,6.587,29.849,Rice
2024-07-15 23:55:00,120.676,53.728,92.532,77.02,6.207,29.626,Rice
2024-07-16 00:00:00,103.558,46.485,82.177,85.317,6.547,30.047,Rice
